id_produto;produto;ano;quantidade_com_rs
ou_bagaceira;bagaceira (graspa);1990;174148
ou_base_champenoise;base champenoise champanha;1990;0
ou_base_charmat;base charmat champanha;1990;0
ou_base_espumante;base espumante moscatel;1990;0
ou_bebida;bebida de uva;1990;0
ou_borra_liqwuida;borra líquida;1990;0
ou_borra_seca;borra seca;1990;0
ou_brandy;brandy (conhaque);1990;1464094
ou_cooler;cooler;1990;2649267
ou_coquetel;coquetel com vinho;1990;0
ou_destilado;destilado de vinho;1990;577779
ou_filtrado_doce;filtrado doce;1990;7009725
ou_jeropiga;jeropiga;1990;47536
ou_mistelas;mistelas;1990;175827
ou_mosto_concentrado;mosto concentrado;1990;0
ou_mosto_uva;mosto de uva;1990;0
ou_mosto_sulfitado;mosto sulfitado;1990;0
ou_nectar;nectar de uva;1990;0
ou_outros_produtos;outros produtos;1990;0
ou_polpa;polpa de uva;1990;0
ou_preparado_líquido;preparado líquido para refresco;1990;0
ou_refrigerante;refrigerante +50% suco;1990;0
ou_sangria;sangria;1990;0
ou_vinagre_balsamico;vinagre balsamico;1990;0
ou_vinagre_duplo;vinagre duplo;1990;0
ou_vinagre_simples;vinagre simples;1990;362275
ou_vinho_acetificado;vinho acetificado;1990;0
ou_vinho_base;vinho base para espumantes;1990;0
ou_vinho_composto;vinho composto;1990;3746797
ou_vinho_licoroso;vinho licoroso;1990;937996
ou_vinho_leve;vinho leve;1990;0
ou_vinho_gaseificado;vinho gaseificado;1990;0
vinho de mesa;vinho de mesa;1991;190134895
vm_tinto;tinto;1991;141726264
vm_rosado;rosado;1991;16322381
vm_branco;branco;1991;32086250
vinho  fino de mesa;vinho  fino de mesa;1991;37526111
vm_tinto;tinto;1991;9015204
vm_rosado;rosado;1991;1342140
vm_branco;branco;1991;27168767
vinho frizante;vinho frizante;1991;268563
vinho orgânico;vinho orgânico;1991;0
vinho especial;vinho especial;1991;1354861
ve_tinto;tinto;1991;326807
ve_rosado;rosado;1991;487553
ve_branco;branco;1991;540501
espumantes;espumantes;1991;2442072
es_espumante_moscatel;espumante  moscatel;1991;0
es_espumante;espumante;1991;0
es_espumante orgânico;espumante orgânico;1991;0
suco de uvas;suco de uvas;1991;7630442
su_suco_natural;suco natural integral;1991;0
su_suco_reprocessado;suco reprocessado/reconstituido;1991;0
su_suco_orgânico;suco orgânico;1991;0
su_outros_sucos;outros sucos de uvas;1991;0
suco de uvas concentrado;suco de uvas concentrado;1991;7311205
outros produtos comercializados;outros produtos comercializados;1991;18701133
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1991;0
ou_agrin;agrin (fermentado, acetico misto);1991;0
ou_aguardente;aguardente de vinho 50°gl;1991;0
ou_alcool_vinico;alcool vinico;1991;0
ou_bagaceira;bagaceira (graspa);1991;149352
ou_base_champenoise;base champenoise champanha;1991;0
ou_base_charmat;base charmat champanha;1991;0
ou_base_espumante;base espumante moscatel;1991;0
ou_bebida;bebida de uva;1991;0
ou_borra_liqwuida;borra líquida;1991;0
ou_borra_seca;borra seca;1991;0
ou_brandy;brandy (conhaque);1991;1627961
ou_cooler;cooler;1991;3190379
ou_coquetel;coquetel com vinho;1991;0
ou_destilado;destilado de vinho;1991;181500
ou_filtrado_doce;filtrado doce;1991;8163189
ou_jeropiga;jeropiga;1991;35880
ou_mistelas;mistelas;1991;0
ou_mosto_concentrado;mosto concentrado;1991;0
ou_mosto_uva;mosto de uva;1991;0
ou_mosto_sulfitado;mosto sulfitado;1991;0
ou_nectar;nectar de uva;1991;0
ou_outros_produtos;outros produtos;1991;0
ou_polpa;polpa de uva;1991;0
ou_preparado_líquido;preparado líquido para refresco;1991;0
ou_refrigerante;refrigerante +50% suco;1991;0
ou_sangria;sangria;1991;0
ou_vinagre_balsamico;vinagre balsamico;1991;0
ou_vinagre_duplo;vinagre duplo;1991;0
ou_vinagre_simples;vinagre simples;1991;544002
ou_vinho_acetificado;vinho acetificado;1991;0
ou_vinho_base;vinho base para espumantes;1991;0
ou_vinho_composto;vinho composto;1991;3842243
ou_vinho_licoroso;vinho licoroso;1991;966627
ou_vinho_leve;vinho leve;1991;0
ou_vinho_gaseificado;vinho gaseificado;1991;0
vinho de mesa;vinho de mesa;1992;180230431
vm_tinto;tinto;1992;138190489
vm_rosado;rosado;1992;12822511
vm_branco;branco;1992;29217431
vinho  fino de mesa;vinho  fino de mesa;1992;39537060
vm_tinto;tinto;1992;10712402
vm_rosado;rosado;1992;1130509
vm_branco;branco;1992;27694149
vinho frizante;vinho frizante;1992;161507
vinho orgânico;vinho orgânico;1992;0
vinho especial;vinho especial;1992;882564
ve_tinto;tinto;1992;217945
ve_rosado;rosado;1992;304897
ve_branco;branco;1992;359722
espumantes;espumantes;1992;1846809
es_espumante_moscatel;espumante  moscatel;1992;0
es_espumante;espumante;1992;0
es_espumante orgânico;espumante orgânico;1992;0
suco de uvas;suco de uvas;1992;5699977
su_suco_natural;suco natural integral;1992;0
su_suco_reprocessado;suco reprocessado/reconstituido;1992;0
su_suco_orgânico;suco orgânico;1992;0
su_outros_sucos;outros sucos de uvas;1992;0
suco de uvas concentrado;suco de uvas concentrado;1992;10607336
outros produtos comercializados;outros produtos comercializados;1992;13669760
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1992;0
ou_agrin;agrin (fermentado, acetico misto);1992;0
ou_aguardente;aguardente de vinho 50°gl;1992;0
ou_alcool_vinico;alcool vinico;1992;0
ou_bagaceira;bagaceira (graspa);1992;38015
ou_base_champenoise;base champenoise champanha;1992;0
ou_base_charmat;base charmat champanha;1992;0
ou_base_espumante;base espumante moscatel;1992;0
ou_bebida;bebida de uva;1992;0
ou_borra_liqwuida;borra líquida;1992;0
ou_borra_seca;borra seca;1992;0
ou_brandy;brandy (conhaque);1992;1488284
ou_cooler;cooler;1992;1975289
ou_coquetel;coquetel com vinho;1992;0
ou_destilado;destilado de vinho;1992;109142
ou_filtrado_doce;filtrado doce;1992;7140569
ou_jeropiga;jeropiga;1992;25440
ou_mistelas;mistelas;1992;91000
ou_mosto_concentrado;mosto concentrado;1992;0
ou_mosto_uva;mosto de uva;1992;0
ou_mosto_sulfitado;mosto sulfitado;1992;0
ou_nectar;nectar de uva;1992;0
ou_outros_produtos;outros produtos;1992;0
ou_polpa;polpa de uva;1992;0
ou_preparado_líquido;preparado líquido para refresco;1992;0
ou_refrigerante;refrigerante +50% suco;1992;0
ou_sangria;sangria;1992;0
ou_vinagre_balsamico;vinagre balsamico;1992;0
ou_vinagre_duplo;vinagre duplo;1992;0
ou_vinagre_simples;vinagre simples;1992;1614757
ou_vinho_acetificado;vinho acetificado;1992;0
ou_vinho_base;vinho base para espumantes;1992;0
ou_vinho_composto;vinho composto;1992;375229
ou_vinho_licoroso;vinho licoroso;1992;812035
ou_vinho_leve;vinho leve;1992;0
ou_vinho_gaseificado;vinho gaseificado;1992;0
vinho de mesa;vinho de mesa;1993;201168480
vm_tinto;tinto;1993;157031022
vm_rosado;rosado;1993;13767249
vm_branco;branco;1993;30370209
vinho  fino de mesa;vinho  fino de mesa;1993;49916112
vm_tinto;tinto;1993;11988665
vm_rosado;rosado;1993;1639949
vm_branco;branco;1993;36287498
vinho frizante;vinho frizante;1993;359420
vinho orgânico;vinho orgânico;1993;0
vinho especial;vinho especial;1993;1849251
ve_tinto;tinto;1993;542146
ve_rosado;rosado;1993;243582
ve_branco;branco;1993;1063523
espumantes;espumantes;1993;2183871
es_espumante_moscatel;espumante  moscatel;1993;0
es_espumante;espumante;1993;0
es_espumante orgânico;espumante orgânico;1993;0
suco de uvas;suco de uvas;1993;7605488
su_suco_natural;suco natural integral;1993;0
su_suco_reprocessado;suco reprocessado/reconstituido;1993;0
su_suco_orgânico;suco orgânico;1993;0
su_outros_sucos;outros sucos de uvas;1993;0
suco de uvas concentrado;suco de uvas concentrado;1993;12178160
outros produtos comercializados;outros produtos comercializados;1993;17047905
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1993;0
ou_agrin;agrin (fermentado, acetico misto);1993;0
ou_aguardente;aguardente de vinho 50°gl;1993;0
ou_alcool_vinico;alcool vinico;1993;0
ou_bagaceira;bagaceira (graspa);1993;53928
ou_base_champenoise;base champenoise champanha;1993;0
ou_base_charmat;base charmat champanha;1993;0
ou_base_espumante;base espumante moscatel;1993;0
ou_bebida;bebida de uva;1993;0
ou_borra_liqwuida;borra líquida;1993;0
ou_borra_seca;borra seca;1993;0
ou_brandy;brandy (conhaque);1993;1278706
ou_cooler;cooler;1993;2756302
ou_coquetel;coquetel com vinho;1993;0
ou_destilado;destilado de vinho;1993;71000
ou_filtrado_doce;filtrado doce;1993;8373602
ou_jeropiga;jeropiga;1993;25053
ou_mistelas;mistelas;1993;1229584
ou_mosto_concentrado;mosto concentrado;1993;42000
ou_mosto_uva;mosto de uva;1993;0
ou_mosto_sulfitado;mosto sulfitado;1993;0
ou_nectar;nectar de uva;1993;0
ou_outros_produtos;outros produtos;1993;0
ou_polpa;polpa de uva;1993;0
ou_preparado_líquido;preparado líquido para refresco;1993;0
ou_refrigerante;refrigerante +50% suco;1993;0
ou_sangria;sangria;1993;0
ou_vinagre_balsamico;vinagre balsamico;1993;0
ou_vinagre_duplo;vinagre duplo;1993;0
ou_vinagre_simples;vinagre simples;1993;1521123
ou_vinho_acetificado;vinho acetificado;1993;0
ou_vinho_base;vinho base para espumantes;1993;0
ou_vinho_composto;vinho composto;1993;884622
ou_vinho_licoroso;vinho licoroso;1993;811985
ou_vinho_leve;vinho leve;1993;0
ou_vinho_gaseificado;vinho gaseificado;1993;0
vinho de mesa;vinho de mesa;1994;180295366
vm_tinto;tinto;1994;140192480
vm_rosado;rosado;1994;13762956
vm_branco;branco;1994;26339930
vinho  fino de mesa;vinho  fino de mesa;1994;46541918
vm_tinto;tinto;1994;13290842
vm_rosado;rosado;1994;1631454
vm_branco;branco;1994;31619622
vinho frizante;vinho frizante;1994;183160
vinho orgânico;vinho orgânico;1994;0
vinho especial;vinho especial;1994;1423645
ve_tinto;tinto;1994;589529
ve_rosado;rosado;1994;104886
ve_branco;branco;1994;729230
espumantes;espumantes;1994;2661540
es_espumante_moscatel;espumante  moscatel;1994;0
es_espumante;espumante;1994;0
es_espumante orgânico;espumante orgânico;1994;0
suco de uvas;suco de uvas;1994;6504949
su_suco_natural;suco natural integral;1994;0
su_suco_reprocessado;suco reprocessado/reconstituido;1994;0
su_suco_orgânico;suco orgânico;1994;0
su_outros_sucos;outros sucos de uvas;1994;0
suco de uvas concentrado;suco de uvas concentrado;1994;10005084
outros produtos comercializados;outros produtos comercializados;1994;21351477
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1994;0
ou_agrin;agrin (fermentado, acetico misto);1994;0
ou_aguardente;aguardente de vinho 50°gl;1994;0
ou_alcool_vinico;alcool vinico;1994;0
ou_bagaceira;bagaceira (graspa);1994;20016
ou_base_champenoise;base champenoise champanha;1994;0
ou_base_charmat;base charmat champanha;1994;0
ou_base_espumante;base espumante moscatel;1994;0
ou_bebida;bebida de uva;1994;0
ou_borra_liqwuida;borra líquida;1994;0
ou_borra_seca;borra seca;1994;0
ou_brandy;brandy (conhaque);1994;1519307
ou_cooler;cooler;1994;2798706
ou_coquetel;coquetel com vinho;1994;0
ou_destilado;destilado de vinho;1994;236400
ou_filtrado_doce;filtrado doce;1994;12190120
ou_jeropiga;jeropiga;1994;36612
ou_mistelas;mistelas;1994;1968299
ou_mosto_concentrado;mosto concentrado;1994;0
ou_mosto_uva;mosto de uva;1994;0
ou_mosto_sulfitado;mosto sulfitado;1994;0
ou_nectar;nectar de uva;1994;0
ou_outros_produtos;outros produtos;1994;0
ou_polpa;polpa de uva;1994;0
ou_preparado_líquido;preparado líquido para refresco;1994;0
ou_refrigerante;refrigerante +50% suco;1994;0
ou_sangria;sangria;1994;0
ou_vinagre_balsamico;vinagre balsamico;1994;0
ou_vinagre_duplo;vinagre duplo;1994;0
ou_vinagre_simples;vinagre simples;1994;1287211
ou_vinho_acetificado;vinho acetificado;1994;0
ou_vinho_base;vinho base para espumantes;1994;0
ou_vinho_composto;vinho composto;1994;559442
ou_vinho_licoroso;vinho licoroso;1994;735364
ou_vinho_leve;vinho leve;1994;0
ou_vinho_gaseificado;vinho gaseificado;1994;0
vinho de mesa;vinho de mesa;1995;146583828
vm_tinto;tinto;1995;108968350
vm_rosado;rosado;1995;11653971
vm_branco;branco;1995;25961507
vinho  fino de mesa;vinho  fino de mesa;1995;40195501
vm_tinto;tinto;1995;12299213
vm_rosado;rosado;1995;1540910
vm_branco;branco;1995;26355378
vinho frizante;vinho frizante;1995;136526
vinho orgânico;vinho orgânico;1995;0
vinho especial;vinho especial;1995;1396441
ve_tinto;tinto;1995;628481
ve_rosado;rosado;1995;86933
ve_branco;branco;1995;681027
espumantes;espumantes;1995;2276321
es_espumante_moscatel;espumante  moscatel;1995;0
es_espumante;espumante;1995;0
es_espumante orgânico;espumante orgânico;1995;0
suco de uvas;suco de uvas;1995;4865675
su_suco_natural;suco natural integral;1995;0
su_suco_reprocessado;suco reprocessado/reconstituido;1995;0
su_suco_orgânico;suco orgânico;1995;0
su_outros_sucos;outros sucos de uvas;1995;0
suco de uvas concentrado;suco de uvas concentrado;1995;11029248
outros produtos comercializados;outros produtos comercializados;1995;21348586
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1995;0
ou_agrin;agrin (fermentado, acetico misto);1995;0
ou_aguardente;aguardente de vinho 50°gl;1995;0
ou_alcool_vinico;alcool vinico;1995;0
ou_bagaceira;bagaceira (graspa);1995;39232
ou_base_champenoise;base champenoise champanha;1995;0
ou_base_charmat;base charmat champanha;1995;0
ou_base_espumante;base espumante moscatel;1995;0
ou_bebida;bebida de uva;1995;0
ou_borra_liqwuida;borra líquida;1995;0
ou_borra_seca;borra seca;1995;0
ou_brandy;brandy (conhaque);1995;1846401
ou_cooler;cooler;1995;2664342
ou_coquetel;coquetel com vinho;1995;0
ou_destilado;destilado de vinho;1995;135045
ou_filtrado_doce;filtrado doce;1995;11222169
ou_jeropiga;jeropiga;1995;33024
ou_mistelas;mistelas;1995;986673
ou_mosto_concentrado;mosto concentrado;1995;54120
ou_mosto_uva;mosto de uva;1995;0
ou_mosto_sulfitado;mosto sulfitado;1995;4982
ou_nectar;nectar de uva;1995;0
ou_outros_produtos;outros produtos;1995;0
ou_polpa;polpa de uva;1995;0
ou_preparado_líquido;preparado líquido para refresco;1995;0
ou_refrigerante;refrigerante +50% suco;1995;0
ou_sangria;sangria;1995;0
ou_vinagre_balsamico;vinagre balsamico;1995;0
ou_vinagre_duplo;vinagre duplo;1995;0
ou_vinagre_simples;vinagre simples;1995;2921137
ou_vinho_acetificado;vinho acetificado;1995;0
ou_vinho_base;vinho base para espumantes;1995;0
ou_vinho_composto;vinho composto;1995;645253
ou_vinho_licoroso;vinho licoroso;1995;796208
ou_vinho_leve;vinho leve;1995;0
ou_vinho_gaseificado;vinho gaseificado;1995;0
vinho de mesa;vinho de mesa;1996;165831436
vm_tinto;tinto;1996;122549540
vm_rosado;rosado;1996;13374874
vm_branco;branco;1996;29907022
vinho  fino de mesa;vinho  fino de mesa;1996;43695771
vm_tinto;tinto;1996;13540528
vm_rosado;rosado;1996;1457704
vm_branco;branco;1996;28697539
vinho frizante;vinho frizante;1996;260638
vinho orgânico;vinho orgânico;1996;0
vinho especial;vinho especial;1996;1261662
ve_tinto;tinto;1996;264304
ve_rosado;rosado;1996;70536
ve_branco;branco;1996;926822
espumantes;espumantes;1996;2154497
es_espumante_moscatel;espumante  moscatel;1996;0
es_espumante;espumante;1996;0
es_espumante orgânico;espumante orgânico;1996;0
suco de uvas;suco de uvas;1996;4495950
su_suco_natural;suco natural integral;1996;0
su_suco_reprocessado;suco reprocessado/reconstituido;1996;0
su_suco_orgânico;suco orgânico;1996;0
su_outros_sucos;outros sucos de uvas;1996;0
suco de uvas concentrado;suco de uvas concentrado;1996;11625777
outros produtos comercializados;outros produtos comercializados;1996;27574147
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1996;0
ou_agrin;agrin (fermentado, acetico misto);1996;0
ou_aguardente;aguardente de vinho 50°gl;1996;0
ou_alcool_vinico;alcool vinico;1996;0
ou_bagaceira;bagaceira (graspa);1996;46959
ou_base_champenoise;base champenoise champanha;1996;0
ou_base_charmat;base charmat champanha;1996;0
ou_base_espumante;base espumante moscatel;1996;0
ou_bebida;bebida de uva;1996;0
ou_borra_liqwuida;borra líquida;1996;0
ou_borra_seca;borra seca;1996;0
ou_brandy;brandy (conhaque);1996;2331889
ou_cooler;cooler;1996;3078523
ou_coquetel;coquetel com vinho;1996;0
ou_destilado;destilado de vinho;1996;276355
ou_filtrado_doce;filtrado doce;1996;8890818
ou_jeropiga;jeropiga;1996;85560
ou_mistelas;mistelas;1996;906081
ou_mosto_concentrado;mosto concentrado;1996;55728
ou_mosto_uva;mosto de uva;1996;0
ou_mosto_sulfitado;mosto sulfitado;1996;0
ou_nectar;nectar de uva;1996;0
ou_outros_produtos;outros produtos;1996;0
ou_polpa;polpa de uva;1996;0
ou_preparado_líquido;preparado líquido para refresco;1996;0
ou_refrigerante;refrigerante +50% suco;1996;0
ou_sangria;sangria;1996;0
ou_vinagre_balsamico;vinagre balsamico;1996;0
ou_vinagre_duplo;vinagre duplo;1996;0
ou_vinagre_simples;vinagre simples;1996;3303855
ou_vinho_acetificado;vinho acetificado;1996;7224172
ou_vinho_base;vinho base para espumantes;1996;0
ou_vinho_composto;vinho composto;1996;559501
ou_vinho_licoroso;vinho licoroso;1996;814706
ou_vinho_leve;vinho leve;1996;0
ou_vinho_gaseificado;vinho gaseificado;1996;0
vinho de mesa;vinho de mesa;1997;174768638
vm_tinto;tinto;1997;127693158
vm_rosado;rosado;1997;13550872
vm_branco;branco;1997;33524608
vinho  fino de mesa;vinho  fino de mesa;1997;46442209
vm_tinto;tinto;1997;18303579
vm_rosado;rosado;1997;1997373
vm_branco;branco;1997;26141257
vinho frizante;vinho frizante;1997;221733
vinho orgânico;vinho orgânico;1997;0
vinho especial;vinho especial;1997;790617
ve_tinto;tinto;1997;136027
ve_rosado;rosado;1997;145144
ve_branco;branco;1997;509446
espumantes;espumantes;1997;3054624
es_espumante_moscatel;espumante  moscatel;1997;19222
es_espumante;espumante;1997;3035402
es_espumante orgânico;espumante orgânico;1997;0
suco de uvas;suco de uvas;1997;4996959
su_suco_natural;suco natural integral;1997;0
su_suco_reprocessado;suco reprocessado/reconstituido;1997;0
su_suco_orgânico;suco orgânico;1997;0
su_outros_sucos;outros sucos de uvas;1997;0
suco de uvas concentrado;suco de uvas concentrado;1997;16724519
outros produtos comercializados;outros produtos comercializados;1997;31437414
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1997;0
ou_agrin;agrin (fermentado, acetico misto);1997;0
ou_aguardente;aguardente de vinho 50°gl;1997;0
ou_alcool_vinico;alcool vinico;1997;0
ou_bagaceira;bagaceira (graspa);1997;33549
ou_base_champenoise;base champenoise champanha;1997;0
ou_base_charmat;base charmat champanha;1997;0
ou_base_espumante;base espumante moscatel;1997;0
ou_bebida;bebida de uva;1997;0
ou_borra_liqwuida;borra líquida;1997;0
ou_borra_seca;borra seca;1997;0
ou_brandy;brandy (conhaque);1997;2201034
ou_cooler;cooler;1997;4571501
ou_coquetel;coquetel com vinho;1997;0
ou_destilado;destilado de vinho;1997;368631
ou_filtrado_doce;filtrado doce;1997;11400130
ou_jeropiga;jeropiga;1997;78504
ou_mistelas;mistelas;1997;420127
ou_mosto_concentrado;mosto concentrado;1997;124870
ou_mosto_uva;mosto de uva;1997;0
ou_mosto_sulfitado;mosto sulfitado;1997;0
ou_nectar;nectar de uva;1997;0
ou_outros_produtos;outros produtos;1997;0
ou_polpa;polpa de uva;1997;0
ou_preparado_líquido;preparado líquido para refresco;1997;0
ou_refrigerante;refrigerante +50% suco;1997;0
ou_sangria;sangria;1997;0
ou_vinagre_balsamico;vinagre balsamico;1997;0
ou_vinagre_duplo;vinagre duplo;1997;0
ou_vinagre_simples;vinagre simples;1997;2472555
ou_vinho_acetificado;vinho acetificado;1997;8162500
ou_vinho_base;vinho base para espumantes;1997;0
ou_vinho_composto;vinho composto;1997;847456
ou_vinho_licoroso;vinho licoroso;1997;756557
ou_vinho_leve;vinho leve;1997;0
ou_vinho_gaseificado;vinho gaseificado;1997;0
vinho de mesa;vinho de mesa;1998;181576649
vm_tinto;tinto;1998;133479291
vm_rosado;rosado;1998;12980172
vm_branco;branco;1998;35117186
vinho  fino de mesa;vinho  fino de mesa;1998;32456318
vm_tinto;tinto;1998;11925188
vm_rosado;rosado;1998;1585687
vm_branco;branco;1998;18945443
vinho frizante;vinho frizante;1998;15370
vinho orgânico;vinho orgânico;1998;0
vinho especial;vinho especial;1998;194075
ve_tinto;tinto;1998;50870
ve_rosado;rosado;1998;2074
ve_branco;branco;1998;141131
espumantes;espumantes;1998;3253174
es_espumante_moscatel;espumante  moscatel;1998;29712
es_espumante;espumante;1998;3223462
es_espumante orgânico;espumante orgânico;1998;0
suco de uvas;suco de uvas;1998;9025797
su_suco_natural;suco natural integral;1998;0
su_suco_reprocessado;suco reprocessado/reconstituido;1998;0
su_suco_orgânico;suco orgânico;1998;0
su_outros_sucos;outros sucos de uvas;1998;0
suco de uvas concentrado;suco de uvas concentrado;1998;13944137
outros produtos comercializados;outros produtos comercializados;1998;29935005
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1998;0
ou_agrin;agrin (fermentado, acetico misto);1998;0
ou_aguardente;aguardente de vinho 50°gl;1998;0
ou_alcool_vinico;alcool vinico;1998;0
ou_bagaceira;bagaceira (graspa);1998;14356
ou_base_champenoise;base champenoise champanha;1998;0
ou_base_charmat;base charmat champanha;1998;0
ou_base_espumante;base espumante moscatel;1998;0
ou_bebida;bebida de uva;1998;0
ou_borra_liqwuida;borra líquida;1998;0
ou_borra_seca;borra seca;1998;0
ou_brandy;brandy (conhaque);1998;2441572
ou_cooler;cooler;1998;5764233
ou_coquetel;coquetel com vinho;1998;0
ou_destilado;destilado de vinho;1998;256061
ou_filtrado_doce;filtrado doce;1998;11506197
ou_jeropiga;jeropiga;1998;49339
ou_mistelas;mistelas;1998;108555
ou_mosto_concentrado;mosto concentrado;1998;0
ou_mosto_uva;mosto de uva;1998;0
ou_mosto_sulfitado;mosto sulfitado;1998;0
ou_nectar;nectar de uva;1998;0
ou_outros_produtos;outros produtos;1998;0
ou_polpa;polpa de uva;1998;0
ou_preparado_líquido;preparado líquido para refresco;1998;0
ou_refrigerante;refrigerante +50% suco;1998;0
ou_sangria;sangria;1998;0
ou_vinagre_balsamico;vinagre balsamico;1998;0
ou_vinagre_duplo;vinagre duplo;1998;0
ou_vinagre_simples;vinagre simples;1998;2394887
ou_vinho_acetificado;vinho acetificado;1998;4606230
ou_vinho_base;vinho base para espumantes;1998;0
ou_vinho_composto;vinho composto;1998;1137668
ou_vinho_licoroso;vinho licoroso;1998;1655907
ou_vinho_leve;vinho leve;1998;0
ou_vinho_gaseificado;vinho gaseificado;1998;0
vinho de mesa;vinho de mesa;1999;200578746
vm_tinto;tinto;1999;150857434
vm_rosado;rosado;1999;13221934
vm_branco;branco;1999;36499378
vinho  fino de mesa;vinho  fino de mesa;1999;37096571
vm_tinto;tinto;1999;14706398
vm_rosado;rosado;1999;1479987
vm_branco;branco;1999;20910186
vinho frizante;vinho frizante;1999;12861
vinho orgânico;vinho orgânico;1999;0
vinho especial;vinho especial;1999;234696
ve_tinto;tinto;1999;56589
ve_rosado;rosado;1999;112392
ve_branco;branco;1999;65715
espumantes;espumantes;1999;5606536
es_espumante_moscatel;espumante  moscatel;1999;50670
es_espumante;espumante;1999;5555866
es_espumante orgânico;espumante orgânico;1999;0
suco de uvas;suco de uvas;1999;7778310
su_suco_natural;suco natural integral;1999;0
su_suco_reprocessado;suco reprocessado/reconstituido;1999;0
su_suco_orgânico;suco orgânico;1999;0
su_outros_sucos;outros sucos de uvas;1999;0
suco de uvas concentrado;suco de uvas concentrado;1999;16261806
outros produtos comercializados;outros produtos comercializados;1999;34388096
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1999;0
ou_agrin;agrin (fermentado, acetico misto);1999;0
ou_aguardente;aguardente de vinho 50°gl;1999;0
ou_alcool_vinico;alcool vinico;1999;0
ou_bagaceira;bagaceira (graspa);1999;5121
ou_base_champenoise;base champenoise champanha;1999;0
ou_base_charmat;base charmat champanha;1999;0
ou_base_espumante;base espumante moscatel;1999;0
ou_bebida;bebida de uva;1999;0
ou_borra_liqwuida;borra líquida;1999;0
ou_borra_seca;borra seca;1999;0
ou_brandy;brandy (conhaque);1999;2480893
ou_cooler;cooler;1999;9424282
ou_coquetel;coquetel com vinho;1999;0
ou_destilado;destilado de vinho;1999;409640
ou_filtrado_doce;filtrado doce;1999;14457195
ou_jeropiga;jeropiga;1999;71800
ou_mistelas;mistelas;1999;27060
ou_mosto_concentrado;mosto concentrado;1999;0
ou_mosto_uva;mosto de uva;1999;0
ou_mosto_sulfitado;mosto sulfitado;1999;88000
ou_nectar;nectar de uva;1999;0
ou_outros_produtos;outros produtos;1999;0
ou_polpa;polpa de uva;1999;0
ou_preparado_líquido;preparado líquido para refresco;1999;0
ou_refrigerante;refrigerante +50% suco;1999;0
ou_sangria;sangria;1999;0
ou_vinagre_balsamico;vinagre balsamico;1999;0
ou_vinagre_duplo;vinagre duplo;1999;0
ou_vinagre_simples;vinagre simples;1999;2426530
ou_vinho_acetificado;vinho acetificado;1999;2784540
ou_vinho_base;vinho base para espumantes;1999;0
ou_vinho_composto;vinho composto;1999;1199898
ou_vinho_licoroso;vinho licoroso;1999;1013137
ou_vinho_leve;vinho leve;1999;0
ou_vinho_gaseificado;vinho gaseificado;1999;0
vinho de mesa;vinho de mesa;2000;221023603
vm_tinto;tinto;2000;172183792
vm_rosado;rosado;2000;9150927
vm_branco;branco;2000;39688884
vinho  fino de mesa;vinho  fino de mesa;2000;34195829
vm_tinto;tinto;2000;15119076
vm_rosado;rosado;2000;1021310
vm_branco;branco;2000;18055443
vinho frizante;vinho frizante;2000;2583
vinho orgânico;vinho orgânico;2000;0
vinho especial;vinho especial;2000;249345
ve_tinto;tinto;2000;177872
ve_rosado;rosado;2000;0
ve_branco;branco;2000;71473
espumantes;espumantes;2000;4330795
es_espumante_moscatel;espumante  moscatel;2000;194723
es_espumante;espumante;2000;4136072
es_espumante orgânico;espumante orgânico;2000;0
suco de uvas;suco de uvas;2000;6847466
su_suco_natural;suco natural integral;2000;0
su_suco_reprocessado;suco reprocessado/reconstituido;2000;0
su_suco_orgânico;suco orgânico;2000;0
su_outros_sucos;outros sucos de uvas;2000;0
suco de uvas concentrado;suco de uvas concentrado;2000;15315971
outros produtos comercializados;outros produtos comercializados;2000;37168164
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);2000;0
ou_agrin;agrin (fermentado, acetico misto);2000;0
ou_aguardente;aguardente de vinho 50°gl;2000;0
ou_alcool_vinico;alcool vinico;2000;0
ou_bagaceira;bagaceira (graspa);2000;8213
ou_base_champenoise;base champenoise champanha;2000;0
ou_base_charmat;base charmat champanha;2000;0
ou_base_espumante;base espumante moscatel;2000;0
ou_bebida;bebida de uva;2000;0
ou_borra_liqwuida;borra líquida;2000;0
ou_borra_seca;borra seca;2000;0
ou_brandy;brandy (conhaque);2000;2035067
ou_cooler;cooler;2000;10847415
ou_coquetel;coquetel com vinho;2000;0
ou_destilado;destilado de vinho;2000;400579
ou_filtrado_doce;filtrado doce;2000;11065803
ou_jeropiga;jeropiga;2000;66197
ou_mistelas;mistelas;2000;0
ou_mosto_concentrado;mosto concentrado;2000;0
